id,handle,text,retweet_count,favorite_count,year,month,day,hour,minute
780925634159796224,HillaryClinton,The question in this election: Who can put the plans into action that will make your life better? https://t.co/XreEY9OicG,218,651,2016,9,28,0,22
780916180899037184,HillaryClinton,"Last night, Donald Trump said not paying taxes was ""smart."" You know what I call it? Unpatriotic. https://t.co/t0xmBfj7zF",2445,5308,2016,9,27,23,45
780911564857761793,HillaryClinton,Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS.,7834,27234,2016,9,27,23,26
780907038650068994,HillaryClinton,"If we stand together, there's nothing we can't do. 

Make sure you're ready to vote: https://t.co/tTgeqxNqYm https://t.co/Q3Ymbb7UNy",916,2542,2016,9,27,23,8
780897419462602752,HillaryClinton,Both candidates were asked about how they'd confront racial injustice. Only one had a real answer. https://t.co/sjnEokckis,859,2882,2016,9,27,22,30
780883582051123200,HillaryClinton,This election is too important to sit out. Go to https://t.co/tTgeqxNqYm and make sure you're registered. #NationalVoterRegistrationDay -H,1303,2849,2016,9,27,21,35
780881075891531776,HillaryClinton,When Donald Trump goes low...register to vote: https://t.co/tTgeqxNqYm https://t.co/DXz9dEwsZS,1833,4954,2016,9,27,21,25
780874710049550336,HillaryClinton,3) Has Trump offered a single proposal to reduce the friction of starting a business. @HillaryClinton has https://t.co/OhFAFEFsUq,1087,2824,2016,9,27,21,0
780869063648153601,HillaryClinton,"The election is just weeks away. Check if you're registered to vote at https://t.co/HcMAh8ljR0, only takes a few cl… https://t.co/H1H7hAA4XM",3347,7698,2016,9,27,20,37
780859420846727168,HillaryClinton,Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.) https://t.co/h43O6Rws4S,5379,8917,2016,9,27,19,59
780852261442445312,HillaryClinton,"“She gained about 55 pounds in...9 months. She was like an eating machine.” —Trump, a man who wants to be president: https://t.co/1ht91eZCyw",2058,3714,2016,9,27,19,31
780840847256453120,HillaryClinton,It's #NationalVoterRegistrationDay. Celebrate by registering to vote → https://t.co/tTgeqxNqYm https://t.co/R6lVvgLECG,1792,3500,2016,9,27,18,45
780832403392790529,HillaryClinton,"""I love this country.
I’m proud of this country.
I want to be a leader who brings people together.""
—Hillary #LoveTrumpsHate",1437,5053,2016,9,27,18,12
780831901204484097,HillaryClinton,"We don’t want to turn against each other.
We want to work with one another.
We want to set big goals in this country.
#StrongerTogether",976,3313,2016,9,27,18,10
780830984262516736,HillaryClinton,"""What we hear from my opponent is dangerously incoherent. It's unclear what he's saying, but words matter."" —Hillary",957,2968,2016,9,27,18,6
780830729760485378,HillaryClinton,One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to b… https://t.co/InYZBmnbBM,3336,9961,2016,9,27,18,5
780830087457406980,HillaryClinton,"""What kind of a person would want to root for 9 million families losing their homes?

One who should never be president."" —Hillary on Trump",1127,3216,2016,9,27,18,2
780828916919504896,HillaryClinton,"""I don’t think that any family should have to pay more than 10% of their income on child care.” —Hillary https://t.co/pepW0auI8n",586,1681,2016,9,27,17,58
780828206039502848,HillaryClinton,"""I’m really glad my dad never had a contract with Donald Trump.” —Hillary https://t.co/un2YiRLEYF",1580,2967,2016,9,27,17,55
780827541670076416,HillaryClinton,"When you work hard, you should not be living in poverty. https://t.co/86sTOCAkkq",557,1633,2016,9,27,17,52
780825360611086336,HillaryClinton,"""We may have a record-setting turnout in this election.

We could have the biggest turnout we've ever had."" https://t.co/tTgeqxNqYm",556,1546,2016,9,27,17,44
780824346310877184,HillaryClinton,"""You can go to https://t.co/tTgeqxNqYm to make sure you are registered. And I hope you all will.” —Hillary #NationalVoterRegistrationDay",661,1326,2016,9,27,17,40
780823097498796034,HillaryClinton,Join Hillary live in NC for her first rally since winning last night's debate → https://t.co/DzEpIDf7HY #NationalVoterRegistrationDay,1115,3941,2016,9,27,17,35
780819344553107456,HillaryClinton,So. Everything you're feeling after #Debates2016? It's #NationalVoterRegistrationDay. PLEASE:… https://t.co/YnOtJL8bW7,1328,2435,2016,9,27,17,20
780816109700124672,HillaryClinton,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be… https://t.co/QjB01msPaT",6185,16805,2016,9,27,17,7
780812840529723392,HillaryClinton,Hillary was the winner of the first presidential debate—and newspapers across America agree. #SheWon… https://t.co/oDiUHd0eXO,2593,6269,2016,9,27,16,54
780808548498468865,HillaryClinton,"Trump sobre Alicia Machado en 1996: ""Miss Piggy""

Esta mañana: ""Aumentó mucho de peso... era un problema serio"". https://t.co/Sv92DhXTPJ",2252,3264,2016,9,27,16,37
780806581650878464,HillaryClinton,Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: https://t.co/tu6W6eS9xR #iRegistered… https://t.co/9ovdecqadN,1235,3206,2016,9,27,16,29
780805211472486401,HillaryClinton,I've been fortunate to meet young Americans from all over the country. We all make choices. This is mine...… https://t.co/bYoUE91TOO,804,2086,2016,9,27,16,24
780802294002647040,HillaryClinton,"""She gained a massive amount of weight...it was a real problem."" —Trump this morning on Alicia Machado https://t.co/LJPlFegSTs",4829,7580,2016,9,27,16,12
780800117867683841,HillaryClinton,"Today is #NationalVoterRegistrationDay - I was beaten, left bloody &amp; unconscious so that every person could register and vote. Do your part.",20006,24333,2016,9,27,16,3
780799428269670400,HillaryClinton,More than 70 million Americans aren't registered to vote. We have to do better! Get registered &amp; spread the word: https://t.co/IobF5PQ7jv,1138,1554,2016,9,27,16,1
780797677009244160,HillaryClinton,"When you have a really, really good night. #SheWon https://t.co/FVeGqhYxRZ",8242,35744,2016,9,27,15,54
780794828007305217,HillaryClinton,"""Register. Vote. Go out and get engaged!” —@JoeBiden #NationalVoterRegistrationDay https://t.co/tTgeqxNqYm",1350,2874,2016,9,27,15,42
780792352214573057,HillaryClinton,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",5557,16289,2016,9,27,15,32
780790673851224064,HillaryClinton,"“Let me tell you who built this damn country: the middle class.” —@JoeBiden

Let's keep building it, together: https://t.co/tTgeqxNqYm",1453,4741,2016,9,27,15,26
780787312460464129,HillaryClinton,One moment last night that proved—again—that Hillary's the only candidate ready to lead on the global stage: https://t.co/i4lrw7BpE9 #SheWon,1452,4840,2016,9,27,15,12
780782299524792320,HillaryClinton,"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",4773,14979,2016,9,27,14,53
780768433910710272,HillaryClinton,"Trump on Alicia, 1996: ""Miss Piggy.""

This morning: ""She gained a massive amount of weight...it was a real problem."" https://t.co/0wrISjJe6z",16476,22611,2016,9,27,13,57
780746901591199744,HillaryClinton,"""I have a winning temperament."" —Donald Trump last night 

Really? #SheWon https://t.co/nMTFoISagO",4120,10456,2016,9,27,12,32
780738162880634880,HillaryClinton,Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance:… https://t.co/o50AezGRrb,6253,17113,2016,9,27,11,57
780637326921830400,HillaryClinton,"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc",10733,30012,2016,9,27,5,16
780619128210087937,HillaryClinton,43 days left. Let’s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J,6505,21912,2016,9,27,4,4
780616114120294400,HillaryClinton,.@timkaine That's what we @Wellesley girls do! And it's so clear @HillaryClinton is the only candidate prepared to be president #debatenight,3229,10833,2016,9,27,3,52
780613300086276096,HillaryClinton,#DebateNight https://t.co/x4oTfkIlHS,36243,72815,2016,9,27,3,41
780611407221960704,HillaryClinton,"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""

Her name is Alicia Machado. #DebateNight https://t.co/0wrISjJe6z",57182,74103,2016,9,27,3,33
780607486516690944,HillaryClinton,Hillary Clinton did what she needed to do: https://t.co/OhN5ZjCu2G https://t.co/4P3f6pNXB3,2277,6913,2016,9,27,3,18
780606592337252352,HillaryClinton,"Tonight, we heard from two candidates -- but only one president. #ImWithHer",7576,20896,2016,9,27,3,14
780606012667691008,HillaryClinton,"""Hillary won big time. It was a shut out."" -- @HardballChris #debatenight",4682,12991,2016,9,27,3,12
780603720191148032,HillaryClinton,Clinton won this debate in part because she had more stamina for this than Trump. He flagged badly after 30 minutes. She didn't.,8546,22141,2016,9,27,3,3
780602342890737664,HillaryClinton,The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote:… https://t.co/gBZ42fzFnF,8550,20188,2016,9,27,2,57
780600557325156353,HillaryClinton,Text IMWITHHER to 47246 to tell Hillary you're on her team all the way to Election Day. #debatenight https://t.co/YzlkvzVTGY,3134,12026,2016,9,27,2,50
780600065945657344,HillaryClinton,Gracias señora @HillaryClinton su respeto a las mujeres y nuestras diferencias la hacen grande! Estoy con usted!,11939,22707,2016,9,27,2,48
780599274384027648,HillaryClinton,RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs,80169,80678,2016,9,27,2,45
780598650628169729,HillaryClinton,Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing: https://t.co/ATqqxWU0Hc,5065,16336,2016,9,27,2,43
780597846814982144,HillaryClinton,"When Donald Trump says he has a ""winning temperament."" #debatenight https://t.co/ElQ7aG2vxu",26656,48875,2016,9,27,2,40
780597333650239488,HillaryClinton,The woman Trump called “Miss Piggy” has a name: Alicia. #debatenight https://t.co/XlthzE8X8j,23394,36574,2016,9,27,2,38
780596663345905664,HillaryClinton,"""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina."" —Hillary #debatenight",20652,46042,2016,9,27,2,35
780595314210267137,HillaryClinton,"Donald Trump's ""cavalier attitude about nuclear weapons is so deeply troubling.” #DebateNight https://t.co/z66rUZz31J",5011,13026,2016,9,27,2,30
780594655318638592,HillaryClinton,.@realDonaldTrump: Barack Obama is your president too. #debatenight,17402,38775,2016,9,27,2,27
780594447427960833,HillaryClinton,A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,45008,82338,2016,9,27,2,26
780594312182657024,HillaryClinton,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of th… https://t.co/OXigxJhmqJ,5820,13113,2016,9,27,2,26
780593967737999361,HillaryClinton,"Donald Trump says he has better temperament than Hillary Clinton.

Fact check: He is Donald Trump. 

#debate",5646,10367,2016,9,27,2,24
780592331368128512,HillaryClinton,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.” https://t.co/CoyJtoyxd0",7062,12598,2016,9,27,2,18
780592014639456256,HillaryClinton,This is... still not true! #debate https://t.co/6SKFZunCL5,1387,2339,2016,9,27,2,16
780591277620551680,HillaryClinton,What is the deal with Donald Trump and Russia? https://t.co/xUYxOdoYo3 #debatenight,2540,4893,2016,9,27,2,13
780591186046222336,HillaryClinton,Trump's top Russia advisor is being probed for meeting with the Kremlin aide in charge of US election intelligence.  https://t.co/GN5Gg4ug0L,1213,1638,2016,9,27,2,13
780589899518967808,HillaryClinton,"When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",6189,16416,2016,9,27,2,8
780589488271687681,HillaryClinton,"When a man is sued for discriminating against black tenants &amp; pushes birtherism, he's giving you an idea of what kind of president he'd be.",13915,26574,2016,9,27,2,6
780589100483145728,HillaryClinton,This is just one of the business practices that led to Donald Trump being sued for discrimination. #Debate… https://t.co/PoXvMnGfCy,1523,1946,2016,9,27,2,5
780588840201388032,HillaryClinton,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",6274,13551,2016,9,27,2,4
780588262402424832,HillaryClinton,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",51681,102655,2016,9,27,2,1
780588035805175808,HillaryClinton,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,6818,17734,2016,9,27,2,1
780587655109181440,HillaryClinton,"Still a complete lie. #DebateNight 
https://t.co/F8aCfIqYWs",4564,7201,2016,9,27,1,59
780586814126034945,HillaryClinton,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNight https://t.co/LspcUJNUc5,7324,13832,2016,9,27,1,56
780586553836003333,HillaryClinton,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",10882,21951,2016,9,27,1,55
780586416476676098,HillaryClinton,We’ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI,2587,6006,2016,9,27,1,54
780585761309659136,HillaryClinton,How Hillary Clinton Took Charge In The First Presidential Debate https://t.co/4gwtCnACV0,1259,2676,2016,9,27,1,52
780585423764647936,HillaryClinton,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,6923,17156,2016,9,27,1,50
780583951647768577,HillaryClinton,"""Maybe he didn't do a good job."" —Donald Trump

Looks like you “loved” it at the time. #DebateNight… https://t.co/LelC6Tb3nj",4435,8347,2016,9,27,1,44
780582940732424192,HillaryClinton,"""It's about time this country had somebody running it who has an idea about money."" —Trump #debatenight https://t.co/dpDrKCHVCd",2469,5868,2016,9,27,1,40
780582541019475968,HillaryClinton,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader. https://t.co/g9nQkSRvTB",20195,33668,2016,9,27,1,39
780582086231126016,HillaryClinton,No wonder Donald Trump is hiding his tax returns. #debatenight https://t.co/gcvsadMwHJ,8568,15157,2016,9,27,1,37
780581355633700864,HillaryClinton,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",11973,15567,2016,9,27,1,34
780579726389809152,HillaryClinton,"In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",4128,5914,2016,9,27,1,28
780579514938261504,HillaryClinton,Donald Trump may live in his own reality—but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight,5904,8292,2016,9,27,1,27
780578052216676352,HillaryClinton,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP",2751,6025,2016,9,27,1,21
780577643456565248,HillaryClinton,"""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL",91670,134808,2016,9,27,1,19
780577456080166912,HillaryClinton,"""That's called business."" —Donald Trump on the housing crash.

For millions of Americans it was called ""losing their home."" #DebateNight",12980,20267,2016,9,27,1,19
780577128005963776,HillaryClinton,"Economists project that Trump’s plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" with a ""T.""",3322,6308,2016,9,27,1,17
780576756713549824,HillaryClinton,"Donald Trump seems to think $15 million is a ""small loan."" #debate https://t.co/Bo3HOhdR92 https://t.co/K5bCPX3ujx",1738,2478,2016,9,27,1,16
780576523040489472,HillaryClinton,"Every time Trump makes a show of railing against outsourcing, remember the countries he shipped jobs and profits to: https://t.co/5MZTsOgYR9",3721,5734,2016,9,27,1,15
780576124023762944,HillaryClinton,"Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va… https://t.co/3LV3pmjRBI",2537,9180,2016,9,27,1,13
780575993593524224,HillaryClinton,How many Trump products were made overseas? Here’s the complete list. https://t.co/OdJOZeZau0,1656,1563,2016,9,27,1,13
780575611085582336,HillaryClinton,There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC,3732,7138,2016,9,27,1,11
780575331996532737,HillaryClinton,"We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf",2745,6299,2016,9,27,1,10
780573935582707712,HillaryClinton,Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight,804,2137,2016,9,27,1,5
780570465681235968,HillaryClinton,Let's do this. #DebateNight https://t.co/NkPEGHzucT,24233,78491,2016,9,27,0,51
780565409623924736,HillaryClinton,"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight",1293,4038,2016,9,27,0,31
780557354748129280,HillaryClinton,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0",6014,11459,2016,9,26,23,59
780551112386633728,HillaryClinton,"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",1231,3435,2016,9,26,23,34
780540877047341057,HillaryClinton,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",5463,12162,2016,9,26,22,53
780528788102864896,HillaryClinton,Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms,1505,1763,2016,9,26,22,5
780527183030849536,HillaryClinton,Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight,1747,2989,2016,9,26,21,59
780504737980485632,HillaryClinton,Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,5088,9479,2016,9,26,20,30
780495540521955329,HillaryClinton,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF",10152,18575,2016,9,26,19,53
780485304276881412,HillaryClinton,"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB",1607,3601,2016,9,26,19,12
780472397694693376,HillaryClinton,Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn,1218,2365,2016,9,26,18,21
780468127322738688,HillaryClinton,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency. https://t.co/FE1hZ7MmR6",3653,6195,2016,9,26,18,4
780461537932771328,HillaryClinton,Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7,2070,3514,2016,9,26,17,38
780446051992043521,HillaryClinton,"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight",2967,6929,2016,9,26,16,36
780439472009801728,HillaryClinton,A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP,4144,8868,2016,9,26,16,10
780431767710928897,HillaryClinton,"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight",2638,5098,2016,9,26,15,40
780427115325980672,HillaryClinton,"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq",2967,7022,2016,9,26,15,21
780414643516780544,HillaryClinton,Our daughters deserve better. https://t.co/LJPlFegSTs,7164,14549,2016,9,26,14,32
780394697068048384,HillaryClinton,Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI,5330,9552,2016,9,26,13,12
780386445844422656,HillaryClinton,Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe,6678,11110,2016,9,26,12,40
780377725328625664,HillaryClinton,RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL,28185,29457,2016,9,26,12,5
780214115088240640,HillaryClinton,"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",3467,8058,2016,9,26,1,15
780207878229598208,HillaryClinton,"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H",2619,9128,2016,9,26,0,50
780169819379343364,HillaryClinton,"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS",6422,18298,2016,9,25,22,19
780167921746210816,HillaryClinton,Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE,3904,8583,2016,9,25,22,11
780152733240135681,HillaryClinton,Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf,10237,16475,2016,9,25,21,11
780149449171603456,HillaryClinton,The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion,4288,5959,2016,9,25,20,58
780146068990357508,HillaryClinton,Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju,7563,12670,2016,9,25,20,44
780133767063146497,HillaryClinton,"""[Hillary] is one of the most qualified people ever to run for the office, and she easily earns our endorsement.”… https://t.co/AhBE0UuJPO",2735,6706,2016,9,25,19,55
780122716338651136,HillaryClinton,Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX,3927,8328,2016,9,25,19,12
780107005793071104,HillaryClinton,7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6,1563,3129,2016,9,25,18,9
780094699264770048,HillaryClinton,This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president… https://t.co/6vEh87N02B,1516,2897,2016,9,25,17,20
780088306314928128,HillaryClinton,"Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k",2620,4385,2016,9,25,16,55
780081425714335747,HillaryClinton,Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt,3281,8593,2016,9,25,16,27
780064257631289344,HillaryClinton,Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS,7952,14148,2016,9,25,15,19
780047067389517824,HillaryClinton,Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h,1765,5867,2016,9,25,14,11
780030623247392768,HillaryClinton,"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" —@NYTimes on Hillary… https://t.co/ihdRZdqGva",3246,7907,2016,9,25,13,6
779830115643617280,HillaryClinton,"The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H",3487,11181,2016,9,24,23,49
779817238346002432,HillaryClinton,"""Our choice, Hillary Clinton, has a record of service and a raft of pragmatic ideas."" —@NYTimes endorsing Hillary… https://t.co/7Sus2PxlWC",2314,5977,2016,9,24,22,58
779801578723217408,HillaryClinton,"""I thought, this woman—I want to ride with her."" —Roxie, a Republican and small business owner, on meeting Hillary https://t.co/s5zyaOBLXB",4796,11582,2016,9,24,21,55
779788945953591296,HillaryClinton,Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT,3063,7546,2016,9,24,21,5
779767715040989184,HillaryClinton,"""A lifetime’s commitment to solving problems in the real world qualifies Hillary Clinton for this job."" —@NYTimes https://t.co/qaswl7IOOJ",3454,8113,2016,9,24,19,41
779756206231617536,HillaryClinton,We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR,4003,9250,2016,9,24,18,55
779734296160530432,HillaryClinton,"RT if you believe that #LoveTrumpsHate

Then make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53",5254,7252,2016,9,24,17,28
779714455525556224,HillaryClinton,The NYT Editorial Board endorses Hillary Clinton for president https://t.co/aSQ7lkaR6w via @nytopinion https://t.co/Zm4O1AcVS2,4585,8232,2016,9,24,16,9
779703224458743808,HillaryClinton,Donald Trump doesn't see people like Anastasia—he only sees disability. https://t.co/0aDgpwHtjv,3907,8181,2016,9,24,15,25
779502695187148800,HillaryClinton,"""Hillary Clinton is one of the best prepared candidates to seek the presidency."" —@LATimes https://t.co/NG1am536OS",3025,7505,2016,9,24,2,8
779485052216471552,HillaryClinton,Tell a girl to run - for office! #DeclareYourAmbition at https://t.co/Gcthrb8QwO https://t.co/AAIOYi1hFA,1464,2652,2016,9,24,0,58
779473882910720000,HillaryClinton,"If the young women of this country have Donald Trump as their president, what will they think of themselves? https://t.co/1IrjWddzzy",14240,24144,2016,9,24,0,13
779464482984697856,HillaryClinton,Republicans are once again turning their backs on the people of Flint who have waited far too long for help. It's w… https://t.co/sYyqDHAVXp,5251,8284,2016,9,23,23,36
779455891586314240,HillaryClinton,"""I was just blown away by this 9-year-old girl."" —Hillary on meeting disability rights advocate @AnastasiaSomoza https://t.co/nrjcqfGiRe",1415,4139,2016,9,23,23,2
779453173610213376,HillaryClinton,"I wouldn't tolerate anyone talking to my daughter like that, and she wouldn't either. https://t.co/ZExu0ZacWS",10548,19228,2016,9,23,22,51
779445994987610112,HillaryClinton,"""Donald Trump committed perjury. Or he looked into the faces of the Republican faithful and knowingly lied."" https://t.co/enl4NTjdX4",4617,6886,2016,9,23,22,23
779428731228196864,HillaryClinton,"The Enquirer editorial board is endorsing Hillary Clinton for president, breaking a nearly century-long tradition of endorsing Republicans.",3141,5148,2016,9,23,21,14
779424632168411136,HillaryClinton,"""Hillary Clinton would make a sober, smart and pragmatic president. Donald Trump would be a catastrophe."" —@LATimes https://t.co/NG1am536OS",3011,7104,2016,9,23,20,58
779409689876566016,HillaryClinton,I’ve released 9 years of tax returns. RT if you agree it’s time for Donald Trump to release his! https://t.co/08whtFVC0r,8721,7853,2016,9,23,19,58
779399176564113408,HillaryClinton,Addiction is a disease—not a moral failing. We should support those who are struggling with it. #OpioidAwarenessWeek https://t.co/V9Uz3jVEjN,2116,5353,2016,9,23,19,16
779390581369864192,HillaryClinton,Charlotte should release police video of the Keith Lamont Scott shooting without delay. We must ensure justice &amp; work to bridge divides. -H,9261,20525,2016,9,23,18,42
779362039839887360,HillaryClinton,"""She gives us hope for the future. She's our girl.""  —Roxie, co-owner of @MercersDairy, on Hillary https://t.co/s5zyaOBLXB",2289,5976,2016,9,23,16,49
779335288283947008,HillaryClinton,Every Voice is proud to endorse @HillaryClinton for president. https://t.co/S30v1eZtCm https://t.co/2YUAG4wPJu,1165,2521,2016,9,23,15,3
779320180891615232,HillaryClinton,"When Donald Trump speaks about women, our daughters can hear him. https://t.co/0r1N6R8rV6",15681,24865,2016,9,23,14,3
779311437663600641,HillaryClinton,"Editorial board: Clinton would be a smart, pragmatic president. Trump would be a catastrophe.… https://t.co/GVsU7ogGPO",4876,7833,2016,9,23,13,28
779288660067823616,HillaryClinton,Is this the president we want for our daughters? https://t.co/GP4rfhPDGm,25177,36223,2016,9,23,11,57
779153070118752256,HillaryClinton,"""He's 70 years old, and he's still a bully."" —Karen on @realDonaldTrump https://t.co/XBCJ4mTj24",3712,7486,2016,9,23,2,59
779145074831663105,HillaryClinton,Our favorite moments from Hillary's appearance on Between Two Ferns → https://t.co/tXLPQtR7tb https://t.co/Er2YqHQVhl,1974,7091,2016,9,23,2,27
779137127787429888,HillaryClinton,"""Vote."" —@Lin_Manuel https://t.co/tTgeqxNqYm https://t.co/m9H9b9X7Ar",2681,5121,2016,9,23,1,55
779106750133837824,HillaryClinton,"""I really regret doing this."" —Hillary on Between Two Ferns https://t.co/OmDyINNCrW",14482,37211,2016,9,22,23,54
779094002805182464,HillaryClinton,Let's make sure nobody who works full-time in America has to live in poverty. https://t.co/mpGBCNlemA https://t.co/fCcXd1MrTo,2288,5812,2016,9,22,23,4
779066671067762692,HillaryClinton,Donald Trump's ties to Russia may conflict with America's interests—but they're great for his bottom line. https://t.co/gYbm5HxfxG,2651,4329,2016,9,22,21,15
779058340315951104,HillaryClinton,Very concerned about the outage in Puerto Rico and the millions of families who don't have power. Hoping it's resto… https://t.co/Y2oG1CS2AN,2135,5209,2016,9,22,20,42
779055195607166977,HillaryClinton,The man who could be your next president may be deeply indebted to another country. Do you trust him to run ours? https://t.co/5TU9olTqd5,7764,10957,2016,9,22,20,30
779038725128855552,HillaryClinton,"Most people who are bullies grow out of it. 

Donald Trump hasn't. https://t.co/tEJ9ATm9BS",4084,8048,2016,9,22,19,24
779016565475962882,HillaryClinton,"""Donald Trump doesn't see people like me, he only sees disability. I honestly feel bad for someone with so much hat… https://t.co/NTeF9u8JpN",5362,11359,2016,9,22,17,56
