id,handle,text,retweet_count,favorite_count,year,month,day
780925634159796224,HillaryClinton,The question in this election: Who can put the plans into action that will make your life better? https://t.co/XreEY9OicG,218,651,2016,9,28
780916180899037184,HillaryClinton,"Last night, Donald Trump said not paying taxes was ""smart."" You know what I call it? Unpatriotic. https://t.co/t0xmBfj7zF",2445,5308,2016,9,27
780911564857761793,HillaryClinton,Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS.,7834,27234,2016,9,27
780907038650068994,HillaryClinton,"If we stand together, there's nothing we can't do. 

Make sure you're ready to vote: https://t.co/tTgeqxNqYm https://t.co/Q3Ymbb7UNy",916,2542,2016,9,27
780897419462602752,HillaryClinton,Both candidates were asked about how they'd confront racial injustice. Only one had a real answer. https://t.co/sjnEokckis,859,2882,2016,9,27
780893126605037568,realDonaldTrump,"Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:… https://t.co/dfzsbICiXc",2181,6172,2016,9,27
780883582051123200,HillaryClinton,This election is too important to sit out. Go to https://t.co/tTgeqxNqYm and make sure you're registered. #NationalVoterRegistrationDay -H,1303,2849,2016,9,27
780881075891531776,HillaryClinton,When Donald Trump goes low...register to vote: https://t.co/tTgeqxNqYm https://t.co/DXz9dEwsZS,1833,4954,2016,9,27
780876760086880256,realDonaldTrump,"Once again, we will have a government of, by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe",4132,11239,2016,9,27
780874710049550336,HillaryClinton,3) Has Trump offered a single proposal to reduce the friction of starting a business. @HillaryClinton has https://t.co/OhFAFEFsUq,1087,2824,2016,9,27
780869063648153601,HillaryClinton,"The election is just weeks away. Check if you're registered to vote at https://t.co/HcMAh8ljR0, only takes a few cl… https://t.co/H1H7hAA4XM",3347,7698,2016,9,27
780867418012979204,realDonaldTrump,"On National #VoterRegistrationDay, make sure you're registered to vote so we can #MakeAmericaGreatAgain… https://t.co/0wib6UEZON",2953,6963,2016,9,27
780863218646474757,realDonaldTrump,"Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: 
https://t.co/zhkEfUouHH",3833,9840,2016,9,27
780861171238834176,realDonaldTrump,"'CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGA
https://t.co/PGimqYKPoJ",4236,10948,2016,9,27
780859420846727168,HillaryClinton,Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.) https://t.co/h43O6Rws4S,5379,8917,2016,9,27
780859319319400448,realDonaldTrump,Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF,4878,14110,2016,9,27
780853860135006211,realDonaldTrump,"In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank you America! #MAGA",6939,23330,2016,9,27
780852261442445312,HillaryClinton,"“She gained about 55 pounds in...9 months. She was like an eating machine.” —Trump, a man who wants to be president: https://t.co/1ht91eZCyw",2058,3714,2016,9,27
780840847256453120,HillaryClinton,It's #NationalVoterRegistrationDay. Celebrate by registering to vote → https://t.co/tTgeqxNqYm https://t.co/R6lVvgLECG,1792,3500,2016,9,27
780832403392790529,HillaryClinton,"""I love this country.
I’m proud of this country.
I want to be a leader who brings people together.""
—Hillary #LoveTrumpsHate",1437,5053,2016,9,27
780831901204484097,HillaryClinton,"We don’t want to turn against each other.
We want to work with one another.
We want to set big goals in this country.
#StrongerTogether",976,3313,2016,9,27
780830984262516736,HillaryClinton,"""What we hear from my opponent is dangerously incoherent. It's unclear what he's saying, but words matter."" —Hillary",957,2968,2016,9,27
780830729760485378,HillaryClinton,One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to b… https://t.co/InYZBmnbBM,3336,9961,2016,9,27
780830087457406980,HillaryClinton,"""What kind of a person would want to root for 9 million families losing their homes?

One who should never be president."" —Hillary on Trump",1127,3216,2016,9,27
780828916919504896,HillaryClinton,"""I don’t think that any family should have to pay more than 10% of their income on child care.” —Hillary https://t.co/pepW0auI8n",586,1681,2016,9,27
780828206039502848,HillaryClinton,"""I’m really glad my dad never had a contract with Donald Trump.” —Hillary https://t.co/un2YiRLEYF",1580,2967,2016,9,27
780827541670076416,HillaryClinton,"When you work hard, you should not be living in poverty. https://t.co/86sTOCAkkq",557,1633,2016,9,27
780826236213927937,realDonaldTrump,"Well, now they're saying that I not only won the NBC Presidential Forum, but last night the big debate. Nice!",8534,28578,2016,9,27
780825360611086336,HillaryClinton,"""We may have a record-setting turnout in this election.

We could have the biggest turnout we've ever had."" https://t.co/tTgeqxNqYm",556,1546,2016,9,27
780824346310877184,HillaryClinton,"""You can go to https://t.co/tTgeqxNqYm to make sure you are registered. And I hope you all will.” —Hillary #NationalVoterRegistrationDay",661,1326,2016,9,27
780823097498796034,HillaryClinton,Join Hillary live in NC for her first rally since winning last night's debate → https://t.co/DzEpIDf7HY #NationalVoterRegistrationDay,1115,3941,2016,9,27
780819344553107456,HillaryClinton,So. Everything you're feeling after #Debates2016? It's #NationalVoterRegistrationDay. PLEASE:… https://t.co/YnOtJL8bW7,1328,2435,2016,9,27
780816109700124672,HillaryClinton,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be… https://t.co/QjB01msPaT",6185,16805,2016,9,27
780813996739981316,realDonaldTrump,"Thank you for your endorsement, @GovernorSununu. #MAGA 
https://t.co/8BEeQPsuyd",4191,13152,2016,9,27
780812840529723392,HillaryClinton,Hillary was the winner of the first presidential debate—and newspapers across America agree. #SheWon… https://t.co/oDiUHd0eXO,2593,6269,2016,9,27
780808548498468865,HillaryClinton,"Trump sobre Alicia Machado en 1996: ""Miss Piggy""

Esta mañana: ""Aumentó mucho de peso... era un problema serio"". https://t.co/Sv92DhXTPJ",2252,3264,2016,9,27
780806581650878464,HillaryClinton,Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: https://t.co/tu6W6eS9xR #iRegistered… https://t.co/9ovdecqadN,1235,3206,2016,9,27
780805211472486401,HillaryClinton,I've been fortunate to meet young Americans from all over the country. We all make choices. This is mine...… https://t.co/bYoUE91TOO,804,2086,2016,9,27
780802294002647040,HillaryClinton,"""She gained a massive amount of weight...it was a real problem."" —Trump this morning on Alicia Machado https://t.co/LJPlFegSTs",4829,7580,2016,9,27
780800117867683841,HillaryClinton,"Today is #NationalVoterRegistrationDay - I was beaten, left bloody &amp; unconscious so that every person could register and vote. Do your part.",20006,24333,2016,9,27
780799428269670400,HillaryClinton,More than 70 million Americans aren't registered to vote. We have to do better! Get registered &amp; spread the word: https://t.co/IobF5PQ7jv,1138,1554,2016,9,27
780797677009244160,HillaryClinton,"When you have a really, really good night. #SheWon https://t.co/FVeGqhYxRZ",8242,35744,2016,9,27
780796008854876160,realDonaldTrump,"Such a great honor. Final debate polls are in - and the MOVEMENT wins!
#AmericaFirst #MAGA #ImWithYou… https://t.co/DV1BKMwHEM",13576,27245,2016,9,27
780794828007305217,HillaryClinton,"""Register. Vote. Go out and get engaged!” —@JoeBiden #NationalVoterRegistrationDay https://t.co/tTgeqxNqYm",1350,2874,2016,9,27
780792352214573057,HillaryClinton,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",5557,16289,2016,9,27
780790673851224064,HillaryClinton,"“Let me tell you who built this damn country: the middle class.” —@JoeBiden

Let's keep building it, together: https://t.co/tTgeqxNqYm",1453,4741,2016,9,27
780787312460464129,HillaryClinton,One moment last night that proved—again—that Hillary's the only candidate ready to lead on the global stage: https://t.co/i4lrw7BpE9 #SheWon,1452,4840,2016,9,27
780783037743267840,realDonaldTrump,'U.S. Murders Increased 10.8% in 2015' via @WSJ: https://t.co/CIJMQJhLqp,5365,10729,2016,9,27
780782299524792320,HillaryClinton,"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",4773,14979,2016,9,27
780781898071207940,realDonaldTrump,"Thank you! #TrumpWon #MAGA 
https://t.co/a5rr1i38km",7255,17380,2016,9,27
780781327050235905,realDonaldTrump,Hillary's been failing for 30 years in not getting the job done - it will never change.,12127,31856,2016,9,27
780768433910710272,HillaryClinton,"Trump on Alicia, 1996: ""Miss Piggy.""

This morning: ""She gained a massive amount of weight...it was a real problem."" https://t.co/0wrISjJe6z",16476,22611,2016,9,27
780766220618436608,realDonaldTrump,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,5827,14338,2016,9,27
780758306239512577,realDonaldTrump,The #1 trend on Twitter right now is #TrumpWon - thank you!,19561,52449,2016,9,27
780757611914391552,realDonaldTrump,I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,9598,29309,2016,9,27
780752731418009600,realDonaldTrump,"'How Trump won over a bar full of undecideds and Democrats'
https://t.co/WWO39kxn8Y",6704,15988,2016,9,27
780752274020761601,realDonaldTrump,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,21628,59791,2016,9,27
780746901591199744,HillaryClinton,"""I have a winning temperament."" —Donald Trump last night 

Really? #SheWon https://t.co/nMTFoISagO",4120,10456,2016,9,27
780738162880634880,HillaryClinton,Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance:… https://t.co/o50AezGRrb,6253,17113,2016,9,27
780719876335894528,realDonaldTrump,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,4437,16423,2016,9,27
780656338628145153,realDonaldTrump,"Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together, we will MAKE AMERICA SAFE &amp; GREAT AGAIN… https://t.co/39FCnUf8Pb",10829,24078,2016,9,27
780646830090641408,realDonaldTrump,".@DRUDGE_REPORT's First Presidential Debate Poll:
Trump: 80%
Clinton: 20%
Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/B12lgC97tn",10763,24643,2016,9,27
780644145492877312,realDonaldTrump,"Thank you! CNBC #DebateNight poll with over 400,000 votes. 
Trump 61%
Clinton 39%
#AmericaFirst #ImWithYou… https://t.co/MJ3NwA98op",16167,34480,2016,9,27
780642262921441280,realDonaldTrump,"TIME #DebateNight poll - over 800,000 votes. Thank you! 
#AmericaFirst #MAGA https://t.co/bTPX9E0wKu",12479,27258,2016,9,27
780637633890451456,realDonaldTrump,".@newtgingrich just said ""a historic victory for Trump."" NICE!",7709,24434,2016,9,27
780637326921830400,HillaryClinton,"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc",10733,30012,2016,9,27
780626558176333824,realDonaldTrump,"Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",12739,40321,2016,9,27
780619128210087937,HillaryClinton,43 days left. Let’s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J,6505,21912,2016,9,27
780618680338178048,realDonaldTrump,"Thank you Governor @TerryBranstad! 
#AmericaFirst #Debates2016 https://t.co/yIeZctdQy8",5578,14830,2016,9,27
780618351601192960,realDonaldTrump,"Thank you Governor @Mike_Pence!
Lets MAKE AMERICA SAFE AND GREAT AGAIN with the American people. 
#AmericaFirst… https://t.co/6k7qP9X8nC",7350,22113,2016,9,27
780617562476441601,realDonaldTrump,"Thank you Senator @TedCruz!
#Debates2016 #MAGA https://t.co/cgO6109USJ",18519,39447,2016,9,27
780616114120294400,HillaryClinton,.@timkaine That's what we @Wellesley girls do! And it's so clear @HillaryClinton is the only candidate prepared to be president #debatenight,3229,10833,2016,9,27
780613300086276096,HillaryClinton,#DebateNight https://t.co/x4oTfkIlHS,36243,72815,2016,9,27
780611407221960704,HillaryClinton,"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""

Her name is Alicia Machado. #DebateNight https://t.co/0wrISjJe6z",57182,74103,2016,9,27
780607486516690944,HillaryClinton,Hillary Clinton did what she needed to do: https://t.co/OhN5ZjCu2G https://t.co/4P3f6pNXB3,2277,6913,2016,9,27
780606592337252352,HillaryClinton,"Tonight, we heard from two candidates -- but only one president. #ImWithHer",7576,20896,2016,9,27
780606012667691008,HillaryClinton,"""Hillary won big time. It was a shut out."" -- @HardballChris #debatenight",4682,12991,2016,9,27
780603720191148032,HillaryClinton,Clinton won this debate in part because she had more stamina for this than Trump. He flagged badly after 30 minutes. She didn't.,8546,22141,2016,9,27
780602342890737664,HillaryClinton,The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote:… https://t.co/gBZ42fzFnF,8550,20188,2016,9,27
780600557325156353,HillaryClinton,Text IMWITHHER to 47246 to tell Hillary you're on her team all the way to Election Day. #debatenight https://t.co/YzlkvzVTGY,3134,12026,2016,9,27
780600065945657344,HillaryClinton,Gracias señora @HillaryClinton su respeto a las mujeres y nuestras diferencias la hacen grande! Estoy con usted!,11939,22707,2016,9,27
780599274384027648,HillaryClinton,RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs,80169,80678,2016,9,27
780598650628169729,HillaryClinton,Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing: https://t.co/ATqqxWU0Hc,5065,16336,2016,9,27
780598541441912832,realDonaldTrump,".@HillaryClinton’s Nuclear Agreement Paved The Way For The $400 Million Ransom Payment #DebateNight
https://t.co/qfZTx6aKYs",8575,19522,2016,9,27
780597941979480064,realDonaldTrump,Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,30921,56562,2016,9,27
780597846814982144,HillaryClinton,"When Donald Trump says he has a ""winning temperament."" #debatenight https://t.co/ElQ7aG2vxu",26656,48875,2016,9,27
780597333650239488,HillaryClinton,The woman Trump called “Miss Piggy” has a name: Alicia. #debatenight https://t.co/XlthzE8X8j,23394,36574,2016,9,27
780596871102201856,realDonaldTrump,.@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight https://t.co/f7PctDE31L,6680,15499,2016,9,27
780596663345905664,HillaryClinton,"""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina."" —Hillary #debatenight",20652,46042,2016,9,27
780596317865254913,realDonaldTrump,.@realDonaldTrump calling out @HillaryClinton's support for NAFTA = most searched moment during tonight's debate.… https://t.co/2BovwrJisi,6139,13209,2016,9,27
780595314210267137,HillaryClinton,"Donald Trump's ""cavalier attitude about nuclear weapons is so deeply troubling.” #DebateNight https://t.co/z66rUZz31J",5011,13026,2016,9,27
780594918616162304,realDonaldTrump,"Russia has more warheads than ever, N Korea is testing nukes, and Iran got a sweetheart deal to keep theirs. Thanks, @HillaryClinton.",11851,26791,2016,9,27
780594655318638592,HillaryClinton,.@realDonaldTrump: Barack Obama is your president too. #debatenight,17402,38775,2016,9,27
780594447427960833,HillaryClinton,A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,45008,82338,2016,9,27
780594362862362624,realDonaldTrump,"Hillary Clinton failed all over the world. 
❌LIBYA
❌SYRIA
❌IRAN
❌IRAQ
❌ASIA PIVOT
❌RUSSIAN RESET
❌BENGHAZI… https://t.co/OoakXs2rij",21745,40457,2016,9,27
780594312182657024,HillaryClinton,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of th… https://t.co/OXigxJhmqJ,5820,13113,2016,9,27
780593967737999361,HillaryClinton,"Donald Trump says he has better temperament than Hillary Clinton.

Fact check: He is Donald Trump. 

#debate",5646,10367,2016,9,27
780593350604824576,realDonaldTrump,"100% TRUE --&gt; @realDonaldTrump is right - @HillaryClinton did call TPP ‘the gold standard’ #Debates2016 
https://t.co/W7L7a9wSCB",7419,12728,2016,9,27
780593298247483392,realDonaldTrump,Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr,9001,20725,2016,9,27
780592744355893248,realDonaldTrump,".@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight 
https://t.co/6EEOAaCiNv",5763,12471,2016,9,27
780592630585499648,realDonaldTrump,"Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed… https://t.co/x7sBpy0CEV",4741,10739,2016,9,27
780592331368128512,HillaryClinton,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.” https://t.co/CoyJtoyxd0",7062,12598,2016,9,27
780592014639456256,HillaryClinton,This is... still not true! #debate https://t.co/6SKFZunCL5,1387,2339,2016,9,27
780591277620551680,HillaryClinton,What is the deal with Donald Trump and Russia? https://t.co/xUYxOdoYo3 #debatenight,2540,4893,2016,9,27
780591186046222336,HillaryClinton,Trump's top Russia advisor is being probed for meeting with the Kremlin aide in charge of US election intelligence.  https://t.co/GN5Gg4ug0L,1213,1638,2016,9,27
780590406501150723,realDonaldTrump,"Jesse Jackson on @realDonaldTrump - when he donated space for the Rainbow/Push Coalition. 
#DebateNight https://t.co/JTbqO0DNzy",5055,8520,2016,9,27
780589899518967808,HillaryClinton,"When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",6189,16416,2016,9,27
780589488271687681,HillaryClinton,"When a man is sued for discriminating against black tenants &amp; pushes birtherism, he's giving you an idea of what kind of president he'd be.",13915,26574,2016,9,27
780589100483145728,HillaryClinton,This is just one of the business practices that led to Donald Trump being sued for discrimination. #Debate… https://t.co/PoXvMnGfCy,1523,1946,2016,9,27
780588840201388032,HillaryClinton,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",6274,13551,2016,9,27
780588262402424832,HillaryClinton,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",51681,102655,2016,9,27
780588035805175808,HillaryClinton,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,6818,17734,2016,9,27
780587655109181440,HillaryClinton,"Still a complete lie. #DebateNight 
https://t.co/F8aCfIqYWs",4564,7201,2016,9,27
780586814126034945,HillaryClinton,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNight https://t.co/LspcUJNUc5,7324,13832,2016,9,27
780586553836003333,HillaryClinton,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",10882,21951,2016,9,27
780586416476676098,HillaryClinton,We’ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI,2587,6006,2016,9,27
780585761309659136,HillaryClinton,How Hillary Clinton Took Charge In The First Presidential Debate https://t.co/4gwtCnACV0,1259,2676,2016,9,27
780585742850555904,realDonaldTrump,I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp,12173,33572,2016,9,27
780585423764647936,HillaryClinton,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,6923,17156,2016,9,27
780585254583169078,realDonaldTrump,"When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA… https://t.co/4Qo9gV7mgc",4550,11239,2016,9,27
780583951647768577,HillaryClinton,"""Maybe he didn't do a good job."" —Donald Trump

Looks like you “loved” it at the time. #DebateNight… https://t.co/LelC6Tb3nj",4435,8347,2016,9,27
780583741051768832,realDonaldTrump,WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh,1936,5930,2016,9,27
780582940732424192,HillaryClinton,"""It's about time this country had somebody running it who has an idea about money."" —Trump #debatenight https://t.co/dpDrKCHVCd",2469,5868,2016,9,27
780582541019475968,HillaryClinton,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader. https://t.co/g9nQkSRvTB",20195,33668,2016,9,27
780582086231126016,HillaryClinton,No wonder Donald Trump is hiding his tax returns. #debatenight https://t.co/gcvsadMwHJ,8568,15157,2016,9,27
780581933176778752,realDonaldTrump,"This is the simple fact about @HillaryClinton: she is a typical politician - all talk, no action. #Debates2016",13308,32127,2016,9,27
780581355633700864,HillaryClinton,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",11973,15567,2016,9,27
780581215820591104,realDonaldTrump,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,11774,21663,2016,9,27
780580825234415616,realDonaldTrump,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,7878,16568,2016,9,27
780579923295600640,realDonaldTrump,.@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016,9707,22634,2016,9,27
780579728964980736,realDonaldTrump,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ",7189,19174,2016,9,27
780579726389809152,HillaryClinton,"In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",4128,5914,2016,9,27
780579514938261504,HillaryClinton,Donald Trump may live in his own reality—but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight,5904,8292,2016,9,27
780578636294459392,realDonaldTrump,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,5045,13196,2016,9,27
780578052216676352,HillaryClinton,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP",2751,6025,2016,9,27
780577643456565248,HillaryClinton,"""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL",91670,134808,2016,9,27
780577456080166912,HillaryClinton,"""That's called business."" —Donald Trump on the housing crash.

For millions of Americans it was called ""losing their home."" #DebateNight",12980,20267,2016,9,27
780577426657120258,realDonaldTrump,.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years,7836,17385,2016,9,27
780577128005963776,HillaryClinton,"Economists project that Trump’s plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" with a ""T.""",3322,6308,2016,9,27
780576756713549824,HillaryClinton,"Donald Trump seems to think $15 million is a ""small loan."" #debate https://t.co/Bo3HOhdR92 https://t.co/K5bCPX3ujx",1738,2478,2016,9,27
780576523040489472,HillaryClinton,"Every time Trump makes a show of railing against outsourcing, remember the countries he shipped jobs and profits to: https://t.co/5MZTsOgYR9",3721,5734,2016,9,27
780576225848885249,realDonaldTrump,A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW,3928,8756,2016,9,27
780576124023762944,HillaryClinton,"Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va… https://t.co/3LV3pmjRBI",2537,9180,2016,9,27
780575993593524224,HillaryClinton,How many Trump products were made overseas? Here’s the complete list. https://t.co/OdJOZeZau0,1656,1563,2016,9,27
780575611085582336,HillaryClinton,There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC,3732,7138,2016,9,27
780575331996532737,HillaryClinton,"We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf",2745,6299,2016,9,27
780573935582707712,HillaryClinton,Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight,804,2137,2016,9,27
780570465681235968,HillaryClinton,Let's do this. #DebateNight https://t.co/NkPEGHzucT,24233,78491,2016,9,27
780569413321789440,realDonaldTrump,"Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT",16770,31043,2016,9,27
780565409623924736,HillaryClinton,"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight",1293,4038,2016,9,27
780557354748129280,HillaryClinton,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0",6014,11459,2016,9,26
780551112386633728,HillaryClinton,"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",1231,3435,2016,9,26
780550185365737472,realDonaldTrump,Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid… https://t.co/hheOvJjvcZ,3532,8312,2016,9,26
780540877047341057,HillaryClinton,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",5463,12162,2016,9,26
780535389853458432,realDonaldTrump,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16",19836,57971,2016,9,26
780528788102864896,HillaryClinton,Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms,1505,1763,2016,9,26
780527183030849536,HillaryClinton,Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight,1747,2989,2016,9,26
780504737980485632,HillaryClinton,Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,5088,9479,2016,9,26
780495540521955329,HillaryClinton,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF",10152,18575,2016,9,26
780485304276881412,HillaryClinton,"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB",1607,3601,2016,9,26
780472397694693376,HillaryClinton,Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn,1218,2365,2016,9,26
780468127322738688,HillaryClinton,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency. https://t.co/FE1hZ7MmR6",3653,6195,2016,9,26
780461537932771328,HillaryClinton,Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7,2070,3514,2016,9,26
780446051992043521,HillaryClinton,"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight",2967,6929,2016,9,26
780444199737036800,realDonaldTrump,"#Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, going into #Debates2016",7925,18329,2016,9,26
780439472009801728,HillaryClinton,A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP,4144,8868,2016,9,26
780431767710928897,HillaryClinton,"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight",2638,5098,2016,9,26
780427115325980672,HillaryClinton,"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq",2967,7022,2016,9,26
780414643516780544,HillaryClinton,Our daughters deserve better. https://t.co/LJPlFegSTs,7164,14549,2016,9,26
780394697068048384,HillaryClinton,Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI,5330,9552,2016,9,26
780386445844422656,HillaryClinton,Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe,6678,11110,2016,9,26
780377725328625664,HillaryClinton,RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL,28185,29457,2016,9,26
780377077518364673,realDonaldTrump,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q",11472,28638,2016,9,26
780214115088240640,HillaryClinton,"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",3467,8058,2016,9,26
780213717082529792,realDonaldTrump,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.",17061,60847,2016,9,26
780207878229598208,HillaryClinton,"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H",2619,9128,2016,9,26
780199873979219968,realDonaldTrump,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!,11289,29909,2016,9,26
